case_id,fraud_type,scenario,modus_operandi,warning_signs,prevention_tips,legal_consequence,keywords,date,region,loss_amount,victim_age,detailed_description
240.0,虚拟人设交友,大学生被拉入校友群后与群内自称学长的人频繁私聊,冒充学长建立同校信任感，以创业资金周转为由借钱,校友群中的身份无法核实，学长借钱同样需要谨慎,①通过学校校友会渠道核实身份 ②不以同校关系降低借钱警惕性 ③借钱前线下见面确认,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"校友群,学长,同校信任,创业借钱,冒充",2025-11-25,合肥,64655.0,25.0,大学生被拉入校友群后与群内自称学长的人频繁私聊，遇到虚拟人设交友诈骗。骗子通过冒充学长建立同校信任感，以创业资金周转为由借钱。警示信号：校友群中的身份无法核实，学长借钱同样需要谨慎。防范建议：①通过学校校友会渠道核实身份 ②不以同校关系降低借钱警惕性 ③借钱前线下见面确认。 核心识别特征：网络结识后建立深度情感依赖，最终以各种理由要钱。典型话术：帮我保管一笔钱；我遇到意外急需转账；我在海外工作资金被冻结；我是股票高手带你赚钱先投一点；我家人生病需要手术费；感情很好说明天就还。不见面、不打电话、急需钱，三者同时出现高度警惕。 识别关键词：帮保管钱、资金被冻结、带你赚钱先投、手术费急需、不见面不打电话急需钱。
241.0,虚拟人设交友,大学生在知乎关注了某答主长期评论互动后被对方私信,以志同道合为由发展线上恋爱关系，之后以家人生病为由借钱,线上深度互动不代表对方身份真实，情感投入不应转化为金钱投入,①保持线上友谊与现实金钱往来的边界 ②不向线上认识的人借钱 ③多与现实朋友交流感情,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"知乎,私信,线上恋爱,家人生病,借钱",2025-10-05,南京,16878.0,19.0,大学生在知乎关注了某答主长期评论互动后被对方私信，遇到虚拟人设交友诈骗。骗子通过以志同道合为由发展线上恋爱关系，之后以家人生病为由借钱。警示信号：线上深度互动不代表对方身份真实，情感投入不应转化为金钱投入。防范建议：①保持线上友谊与现实金钱往来的边界 ②不向线上认识的人借钱 ③多与现实朋友交流感情。 核心识别特征：网络结识后建立深度情感依赖，最终以各种理由要钱。典型话术：帮我保管一笔钱；我遇到意外急需转账；我在海外工作资金被冻结；我是股票高手带你赚钱先投一点；我家人生病需要手术费；感情很好说明天就还。不见面、不打电话、急需钱，三者同时出现高度警惕。 识别关键词：帮保管钱、资金被冻结、带你赚钱先投、手术费急需、不见面不打电话急需钱。
242.0,虚拟人设交友,大学生在豆瓣兴趣小组认识了有共同爱好的网友,以共同爱好建立深度信任后引导参与所谓内部会员投资获取高回报,基于爱好的信任不等于对方财务建议的可靠性,①任何投资建议需独立核实 ②不因共同爱好降低金融警惕 ③向家人或同学分享对方的投资邀请,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"豆瓣,兴趣,投资,内部会员,高回报",2025-08-12,西安,42634.0,22.0,大学生在豆瓣兴趣小组认识了有共同爱好的网友，遇到虚拟人设交友诈骗。骗子通过以共同爱好建立深度信任后引导参与所谓内部会员投资获取高回报。警示信号：基于爱好的信任不等于对方财务建议的可靠性。防范建议：①任何投资建议需独立核实 ②不因共同爱好降低金融警惕 ③向家人或同学分享对方的投资邀请。 核心识别特征：网络结识后建立深度情感依赖，最终以各种理由要钱。典型话术：帮我保管一笔钱；我遇到意外急需转账；我在海外工作资金被冻结；我是股票高手带你赚钱先投一点；我家人生病需要手术费；感情很好说明天就还。不见面、不打电话、急需钱，三者同时出现高度警惕。 识别关键词：帮保管钱、资金被冻结、带你赚钱先投、手术费急需、不见面不打电话急需钱。
243.0,虚拟人设交友,大学生在B站评论区被私信称喜欢其作品并邀请加群交流,在创作者交流群中伪装粉丝建立信任，之后转发虚假众筹项目要求投资支持,粉丝群中的众筹项目需核实平台资质和项目真实性,①众筹投资通过正规众筹平台 ②不因情感连接投资陌生项目 ③核实群主真实身份,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"B站,私信,粉丝,众筹,投资",2025-01-25,北京,73850.0,23.0,大学生在B站评论区被私信称喜欢其作品并邀请加群交流，遇到虚拟人设交友诈骗。骗子通过在创作者交流群中伪装粉丝建立信任，之后转发虚假众筹项目要求投资支持。警示信号：粉丝群中的众筹项目需核实平台资质和项目真实性。防范建议：①众筹投资通过正规众筹平台 ②不因情感连接投资陌生项目 ③核实群主真实身份。 核心识别特征：网络结识后建立深度情感依赖，最终以各种理由要钱。典型话术：帮我保管一笔钱；我遇到意外急需转账；我在海外工作资金被冻结；我是股票高手带你赚钱先投一点；我家人生病需要手术费；感情很好说明天就还。不见面、不打电话、急需钱，三者同时出现高度警惕。 识别关键词：帮保管钱、资金被冻结、带你赚钱先投、手术费急需、不见面不打电话急需钱。
244.0,虚拟人设交友,大学生被前任联系称想复合并开始深夜倾诉互动,冒充前任或利用前任信息实施情感骗局，以紧急情况为由借款后消失,重新联系的前任若快速发展到借钱应高度警惕,①视频通话核实对方真实身份 ②前任借钱同样需要谨慎 ③向朋友讲述情况听取意见,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"前任,复合,情感骗局,借款,冒充",2025-08-05,沈阳,73555.0,25.0,大学生被前任联系称想复合并开始深夜倾诉互动，遇到虚拟人设交友诈骗。骗子通过冒充前任或利用前任信息实施情感骗局，以紧急情况为由借款后消失。警示信号：重新联系的前任若快速发展到借钱应高度警惕。防范建议：①视频通话核实对方真实身份 ②前任借钱同样需要谨慎 ③向朋友讲述情况听取意见。 核心识别特征：网络结识后建立深度情感依赖，最终以各种理由要钱。典型话术：帮我保管一笔钱；我遇到意外急需转账；我在海外工作资金被冻结；我是股票高手带你赚钱先投一点；我家人生病需要手术费；感情很好说明天就还。不见面、不打电话、急需钱，三者同时出现高度警惕。 识别关键词：帮保管钱、资金被冻结、带你赚钱先投、手术费急需、不见面不打电话急需钱。
245.0,虚拟人设交友,大学生在陌生来电中认识了声称是附近大学女生的人,通过电话建立浪漫关系，快速进入热恋模拟阶段后以家庭变故借钱,电话结识后迅速热恋并借钱是典型电话情感诈骗模式,①不向电话结识的陌生人转账 ②坚持见面后再确认关系 ③向辅导员或心理中心咨询,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"陌生来电,附近女生,电话热恋,家庭变故,借钱",2025-08-25,南京,10090.0,24.0,大学生在陌生来电中认识了声称是附近大学女生的人，遇到虚拟人设交友诈骗。骗子通过通过电话建立浪漫关系，快速进入热恋模拟阶段后以家庭变故借钱。警示信号：电话结识后迅速热恋并借钱是典型电话情感诈骗模式。防范建议：①不向电话结识的陌生人转账 ②坚持见面后再确认关系 ③向辅导员或心理中心咨询。 核心识别特征：网络结识后建立深度情感依赖，最终以各种理由要钱。典型话术：帮我保管一笔钱；我遇到意外急需转账；我在海外工作资金被冻结；我是股票高手带你赚钱先投一点；我家人生病需要手术费；感情很好说明天就还。不见面、不打电话、急需钱，三者同时出现高度警惕。 识别关键词：帮保管钱、资金被冻结、带你赚钱先投、手术费急需、不见面不打电话急需钱。
246.0,虚拟人设交友,大学生在互助打卡App中认识了互相监督的好友后发展为网恋,以共同成长为由建立深度情感依赖，在对方提出学业遇到困难时借钱买资料,网络互助关系中的借钱请求同样需要核实,①明确网络友情与金钱的边界 ②任何借钱请求均需视频通话核实 ③购买资料由对方自行解决,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"打卡App,互助,网恋,学业困难,借钱",2025-10-25,重庆,72190.0,25.0,大学生在互助打卡App中认识了互相监督的好友后发展为网恋，遇到虚拟人设交友诈骗。骗子通过以共同成长为由建立深度情感依赖，在对方提出学业遇到困难时借钱买资料。警示信号：网络互助关系中的借钱请求同样需要核实。防范建议：①明确网络友情与金钱的边界 ②任何借钱请求均需视频通话核实 ③购买资料由对方自行解决。 核心识别特征：网络结识后建立深度情感依赖，最终以各种理由要钱。典型话术：帮我保管一笔钱；我遇到意外急需转账；我在海外工作资金被冻结；我是股票高手带你赚钱先投一点；我家人生病需要手术费；感情很好说明天就还。不见面、不打电话、急需钱，三者同时出现高度警惕。 识别关键词：帮保管钱、资金被冻结、带你赚钱先投、手术费急需、不见面不打电话急需钱。
247.0,快递理赔诈骗,大学生在宿舍收到快递员电话称包裹在运输中受损需要退款,以包裹受损为由通过电话引导学生进入虚假退款流程，要求提供银行卡信息,快递受损赔偿通过官方App申请，不需要提供银行卡账号,①通过快递官方App查看包裹状态 ②退款通过原支付渠道退回 ③不向陌生号码提供银行信息,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"包裹受损,退款,银行卡,快递员,虚假赔偿",2025-06-25,成都,16594.0,18.0,大学生在宿舍收到快递员电话称包裹在运输中受损需要退款，遇到快递理赔诈骗诈骗。骗子通过以包裹受损为由通过电话引导学生进入虚假退款流程，要求提供银行卡信息。警示信号：快递受损赔偿通过官方App申请，不需要提供银行卡账号。防范建议：①通过快递官方App查看包裹状态 ②退款通过原支付渠道退回 ③不向陌生号码提供银行信息。
248.0,快递理赔诈骗,大学生收到短信称其包裹含有违禁品正在被海关扣押,冒充海关人员要求缴纳罚款并提供个人信息配合调查，否则以走私罪处理,海关不会通过短信通知当事人缴罚款，更不会威胁以刑事处理,①挂断后拨打12360海关热线核实 ②不向任何账户缴纳罚款 ③保存短信截图向警方报案,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"海关,违禁品,罚款,走私威胁,短信",2025-12-12,西安,50240.0,25.0,大学生收到短信称其包裹含有违禁品正在被海关扣押，遇到快递理赔诈骗诈骗。骗子通过冒充海关人员要求缴纳罚款并提供个人信息配合调查，否则以走私罪处理。警示信号：海关不会通过短信通知当事人缴罚款，更不会威胁以刑事处理。防范建议：①挂断后拨打12360海关热线核实 ②不向任何账户缴纳罚款 ③保存短信截图向警方报案。
249.0,快递理赔诈骗,大学生在购物平台上收到客服消息称购买商品存在质量问题需要赔偿,冒充平台客服引导学生至钓鱼链接填写理赔信息，截取银行卡绑定信息,官方客服不会要求填写银行卡完整信息，只会退款至原账户,①通过App内官方客服渠道联系 ②不点击客服发来的外部链接 ③退款只退至原支付账户,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"客服,质量问题,理赔链接,银行卡,钓鱼",2025-01-12,武汉,10796.0,25.0,大学生在购物平台上收到客服消息称购买商品存在质量问题需要赔偿，遇到快递理赔诈骗诈骗。骗子通过冒充平台客服引导学生至钓鱼链接填写理赔信息，截取银行卡绑定信息。警示信号：官方客服不会要求填写银行卡完整信息，只会退款至原账户。防范建议：①通过App内官方客服渠道联系 ②不点击客服发来的外部链接 ③退款只退至原支付账户。
250.0,快递理赔诈骗,大学生被告知其寄出的包裹被对方投诉需要先赔偿才能解冻账号,以买家投诉为由冻结卖家账号，要求向指定账户转账才能解冻,平台账号争议通过官方客服处理，不会要求向个人账户转账,①登录平台官方App查看真实状态 ②不向个人账户转账解冻 ③通过平台申诉渠道维权,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"买家投诉,账号冻结,解冻,转账,卖家",2025-09-18,沈阳,19570.0,23.0,大学生被告知其寄出的包裹被对方投诉需要先赔偿才能解冻账号，遇到快递理赔诈骗诈骗。骗子通过以买家投诉为由冻结卖家账号，要求向指定账户转账才能解冻。警示信号：平台账号争议通过官方客服处理，不会要求向个人账户转账。防范建议：①登录平台官方App查看真实状态 ②不向个人账户转账解冻 ③通过平台申诉渠道维权。
251.0,快递理赔诈骗,大学生在二手平台出售物品后买家称收到货物损坏要求退货退款,买家实际上将损坏的同类物品寄回，利用平台纠纷流程套取双倍价值,二手交易纠纷通过平台官方争议解决机制处理，保留所有聊天记录,①发货前录制物品无损视频 ②纠纷通过平台官方渠道解决 ③不在平台外进行任何转账,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"二手平台,退货退款,损坏物品,纠纷,转账",2025-03-12,重庆,18547.0,22.0,大学生在二手平台出售物品后买家称收到货物损坏要求退货退款，遇到快递理赔诈骗诈骗。骗子通过买家实际上将损坏的同类物品寄回，利用平台纠纷流程套取双倍价值。警示信号：二手交易纠纷通过平台官方争议解决机制处理，保留所有聊天记录。防范建议：①发货前录制物品无损视频 ②纠纷通过平台官方渠道解决 ③不在平台外进行任何转账。
252.0,网络直播诈骗,大学生在直播间弹幕互动时被私信称抽中粉丝福利,以弹幕抽奖为由私信学生称中奖，要求先支付邮费或税费才能发放奖品,正规直播平台奖品不会要求提前垫付任何费用,①官方抽奖结果在平台公示 ②不向私信陌生人转账 ③中奖后通过官方客服核实,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"弹幕抽奖,私信,奖品,邮费,税费",2025-01-22,广州,79797.0,19.0,大学生小陈在某直播间参与互动发出弹幕后收到平台私信称其弹幕被抽中可获得最新款手机一部。对方要求小陈点击链接填写收货地址并支付168元税费，付款后私信账号随即消失。正规直播平台的抽奖奖品均由平台统一发放，不会要求用户提前支付任何费用。遇到此类情况应通过官方客服渠道核实，绝不向私信要求转账，并向平台举报可疑账号。
253.0,网络直播诈骗,大学生在快手直播间参与主播发起的合伙投资活动,主播在直播中声称掌握内部投资渠道，邀请观众入股，承诺高额分红,直播间宣传的投资项目均不受监管，极易血本无归,①投资须通过持牌金融机构 ②直播间推荐的投资项目均不可信 ③不向陌生账户转账投资,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"直播,合伙投资,内部渠道,分红,转账",2025-03-27,济南,25440.0,24.0,大学生小李在快手直播间观看时，主播展示了一份所谓内部基金收益截图，声称其人脉广泛可以帮助粉丝获得高额分红，要求有意向者私信联系。小李私信后被拉入一个投资互助群，群内每天晒出收益记录，在氛围渲染下小李转入3000元。此后群主以各种理由要求追加资金，拒绝后被踢出群聊且无法取回本金。直播间推荐的任何投资渠道均不受金融监管，应通过正规持牌机构投资，不因直播间营造的获利氛围冲动决策。
254.0,网络直播诈骗,大学生在直播间打赏后被主播拉入私密粉丝群,进入私密群后被引导持续打赏并参与群内众筹，声称达标后可获得主播私下联系方式,以情感为诱饵的打赏模式是典型直播诈骗，主播不会因打赏与粉丝发展私人关系,①私密群内的承诺没有任何保障 ②不因情感刺激持续大额打赏 ③发现异常立即向平台举报,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"打赏,私密群,众筹,情感诱导,主播",2025-09-14,济南,29176.0,20.0,大学生小王长期观看某平台女主播直播，打赏数千元后被拉入专属粉丝群。群内助理称主播会定期抽取高等级粉丝私聊，但需要在群内众筹达到一定数额才能激活名额。小王在情感驱动下陆续转入1.2万元，始终未能与主播私聊，最终发现主播账号为MCN机构批量运营，情感人设均为虚构。直播平台的情感互动均属商业行为，任何以情感为诱饵的持续付费请求都应高度警惕，并向平台投诉。
255.0,网络直播诈骗,大学生在某平台直播间被邀请参加限时秒杀活动,虚构超低价秒杀商品，付款后以物流异常为由要求重新付款或补差价,价格明显低于市场价的秒杀活动应核实商家资质，付款后出现异常应通过平台官方申诉,①只在平台内部完成支付 ②不向主播私人账户转账 ③秒杀异常通过平台投诉处理,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"秒杀,低价,补差价,直播购物,物流异常",2025-11-27,长沙,4195.0,20.0,大学生小赵在某直播间看到一款原价899元的耳机限时秒杀价仅需99元迅速下单付款。付款后主播助理私信称其库存系统出错导致发货延误，需补缴198元差价才能继续发货，否则将退款扣除手续费。小赵补缴后对方再次以海关关税为由要求转账，此时小赵才意识到被骗。直播购物应全程在平台内部完成，任何要求平台外补款的行为均属欺诈，应立即联系平台客服冻结订单。
256.0,网络直播诈骗,大学生在直播间观看理财知识科普后被引导入群,以专业理财知识建立信任，将观众引入私密群后推销虚假理财产品,任何通过直播间引流的理财产品均不受正规金融监管,①理财知识学习不等于该平台推荐的产品可信 ②不在群内进行任何投资操作 ③向证监会官网核实产品资质,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"理财科普,直播,私密群,理财产品,引流",2025-05-19,青岛,20816.0,24.0,大学生小孙每天观看某财经博主的直播，博主讲解理财知识条理清晰深受信任。博主某日在直播中透露有一个内部学员专属理财计划，私信报名可进入专属群。小孙入群后被推荐购买一款月收益18%的基金产品，投入5000元后平台无法提现，客服消失。直播间知识输出与产品销售是两回事，判断理财产品可靠性要看是否有证监会或银保监会颁发的牌照，不能因为博主讲课专业就信任其推荐的产品。
257.0,网络直播诈骗,大学生在B站直播间参与UP主发起的众筹应援活动,以支持偶像应援为由收取众筹款，款项到账后UP主账号消失，应援活动取消,未经偶像官方认证的民间应援活动存在诈骗风险，众筹前需核实主办方资质,①通过偶像官方认证的应援团参与 ②众筹前核实主办方账号真实性 ③保留所有转账记录,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"众筹,应援,偶像,B站,诈骗",2025-02-03,南京,39281.0,25.0,大学生小林是某流量明星的粉丝，在B站直播间看到一个自称官方应援站的账号发起机场接机活动众筹，要求粉丝转账参与。小林通过私信转入500元后，该账号在直播结束后立即注销。正规的偶像应援活动由经过认证的粉丝后援会主办，有明确的账目公示和活动记录。参与众筹前应核实账号是否有官方认证标识，不向未认证账号转账，遇到类似情况向平台举报。
258.0,网络直播诈骗,大学生在直播间被主播推荐购买学习课程后无法退款,以直播间限时优惠为噱头销售质量低劣的付费课程，购买后拒绝退款,直播间购买课程同样受消费者权益保护法约束，可在七天内申请退款,①通过平台内购买保留记录 ②不被限时优惠打乱判断 ③遇纠纷向平台客服申请退款,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"付费课程,直播,限时优惠,退款,虚假宣传",2025-09-27,成都,6086.0,18.0,大学生小吴在某教育博主直播间看到一套原价3000元的考研资料限时折扣仅需299元，主播强调仅剩最后50个名额催促购买。付款后发现课程内容质量极差且与宣传严重不符，联系客服申请退款时对方称课程已激活无法退款。根据网络购买商品七日无理由退货暂行办法，在线课程若未消费完整内容可申请退款。应通过平台申诉渠道坚持维权，情节严重可向消费者协会投诉。
259.0,网络直播诈骗,大学生在直播间与主播互动后被邀请参加付费连麦,以付费连麦为名收取费用，连线后对主播进行情感营销并诱导持续充值,付费连麦本质是消费娱乐服务，不会带来实质回报，应控制消费上限,①连麦是娱乐消费不是投资 ②设定单次直播消费上限 ③不被情感营销影响冲动消费,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"付费连麦,充值,情感营销,直播,主播",2025-03-08,青岛,57730.0,19.0,大学生小郑长期在某直播间观看，某晚主播发起付费连麦活动，充值满500元可与主播视频连线五分钟。小郑充值后连线，主播表现出极大兴趣，暗示下次连麦可以聊更多，引导小郑再次充值。此后小郑为保持与主播互动共充值逾2万元，最终发现主播对所有高消费用户采用同样话术。付费连麦是平台娱乐消费服务，任何形式的情感回报都是商业表演，应理性设定消费上限，不将娱乐消费视为可获回报的投入。
260.0,网络直播诈骗,大学生在直播间参与主播组织的游戏PK活动,以游戏PK为由要求观众刷礼物助力，承诺PK胜利后返还礼物价值，实际从不兑现,直播PK助力的礼物属于平台消费，主播无权承诺返还,①刷礼物助力属于单向消费 ②任何返礼承诺均无平台保障 ③不被现场氛围带动冲动消费,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"PK,助力,礼物返还,直播,承诺",2025-07-19,杭州,52380.0,26.0,大学生小何观看某游戏直播时，主播正在进行PK对战，助理在弹幕区喊话称PK胜利后会将所有礼物价值按50%返还给助力最多的粉丝。小何在现场气氛带动下刷出1500元礼物，主播PK胜利后助理以平台结算需要时间为由一再拖延，最终以平台政策调整不支持返礼为由拒绝兑现。直播礼物属于平台内消费，主播无权承诺现金返还，此类承诺既无平台背书也无法律效力，应向平台投诉违规宣传行为。
261.0,网络直播诈骗,大学生在直播间看到主播现场演示某款App赚钱功能,主播现场演示刷单App提现截图，声称每天操作两小时可稳定盈利，引导下载并充值,直播间演示的赚钱App截图均可伪造，引导充值即为诈骗,①直播演示收益截图不可作为真实性依据 ②不下载主播推荐的第三方赚钱App ③向平台举报违规引流行为,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"直播,App演示,刷单,充值,截图",2025-08-14,厦门,76815.0,25.0,大学生小蒋在某直播间看到主播现场操作一款刷单App，屏幕上滚动显示收益数字，短短十分钟到账800元。主播声称该App为内测版本，通过直播间链接注册可获额外奖励。小蒋下载注册后完成几单小任务，系统显示有积累收益，但提现需先充值500元激活。充值后系统要求继续追加才能解锁提现，最终确认为诈骗。直播间演示的任何收益均可通过录屏后期制作伪造，主播推荐的第三方赚钱渠道应一律不信，立即向平台举报。
262.0,网络直播诈骗,大学生在直播间参与才艺展示被邀请加入经纪公司,假冒经纪公司人员在直播间以发掘新人为名，要求缴纳培训费和包装费,正规经纪公司通过官方渠道招募新人，不会要求新人自费培训,①正规签约不收取任何费用 ②核实经纪公司工商注册信息 ③不向私人账户缴纳任何费用,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"经纪公司,培训费,包装费,直播,新人签约",2025-07-08,广州,51821.0,21.0,大学生小冯在某平台开展才艺直播，某日收到私信称某知名经纪公司星探发现其潜力，邀请签约。小冯与对方视频沟通后，对方发来合同要求缴纳1.5万元艺人培训打包费，称入职后可从演出收入中扣回。小冯支付后对方消失。正规经纪公司签约不会向艺人收取任何费用，相反公司应向艺人支付工资和保障。收到此类邀约应先通过工商信息平台查询公司真实性，签约前咨询具有资质的律师。
263.0,游戏账号诈骗,大学生在游戏内收到系统级弹窗通知称账号异常需验证,伪造与游戏官方界面高度相似的钓鱼页面，诱导玩家输入账号密码及手机验证码,官方验证通知不会以弹窗形式出现，应通过官方App内安全中心操作,①只通过官方App处理账号安全问题 ②不在任何第三方网站输入游戏账号密码 ③开启登录保护功能,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"钓鱼网站,弹窗,账号密码,验证码,仿冒官方,练号,定金,装备不见,开黑",2025-06-19,郑州,39285.0,18.0,大学生小程在游戏中突然弹出一个与官方界面几乎相同的窗口，提示其账号存在异地登录风险，要求立即点击链接完成安全验证。小程点击后进入仿冒官网的页面，按要求输入账号密码及短信验证码，数分钟后发现账号内全部皮肤和虚拟货币被转走。游戏内弹窗是骗子最常利用的入口，官方安全通知只在游戏公告或官方App内呈现，任何要求在第三方链接输入账号信息的弹窗均为钓鱼攻击，应立即关闭并向官方客服举报。
264.0,游戏账号诈骗,大学生在Steam平台收到好友发来的免费游戏兑换码,盗取Steam好友账号后发送钓鱼链接，声称可免费领取热门游戏，实际盗取账号绑定的支付信息,好友发来的任何链接在点击前应先电话或语音确认，防止好友账号被盗后二次传播,①收到好友异常链接先电话核实 ②开启Steam令牌验证 ③不在任何非Steam官网页面操作,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"Steam,好友,免费游戏,钓鱼链接,支付信息,练号,定金,装备不见,开黑",2025-09-03,济南,29750.0,21.0,大学生小吴收到Steam好友消息称其参与的游戏活动中了奖，点击链接可免费领取某热门游戏。小吴点击后被跳转至仿冒Steam的页面，输入账号密码并通过邮箱验证，随后账号内价值约3000元的游戏库和绑定的信用卡信息被盗。事后联系好友发现好友账号早已被盗用于批量发送钓鱼链接。好友发来的链接不代表安全，Steam钓鱼页面与官网极为相似仅域名有细微差别，应养成核对网址的习惯，并开启Steam移动端令牌双重验证。
265.0,游戏账号诈骗,大学生参与游戏工作室招募的有偿打本活动,以高时薪聘请玩家帮忙刷副本，要求提供账号登录，刷完后清空账号内所有资产,向任何第三方提供游戏账号登录权限都存在资产被盗风险,①绝不向任何人提供账号登录信息 ②账号内重要资产定期截图存档 ③设置双重账号保护,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"打本,工作室,账号登录,资产被盗,有偿,练号,定金,装备不见,开黑",2025-02-14,武汉,58580.0,21.0,大学生小黄在游戏论坛看到招募有偿帮打副本的帖子，时薪50元只需将账号交给工作室操作即可。小黄同意后提供了账号和密码，约定对方操作期间不得改密。操作完成后小黄登录发现账号内价值逾8000元的虚拟道具全部不见，对方声称操作时系统出错，随后拉黑。游戏公司服务条款明确禁止账号出租，账号安全责任由玩家承担。向任何第三方提供账号等同于放弃账号控制权，即便对方声称只是帮助操作，也无任何保障。
266.0,游戏账号诈骗,大学生在某游戏官方活动中领取奖励时被要求额外付费,伪造官方活动页面，以领奖需缴纳激活税或手续费为由骗取钱款,正版游戏官方活动奖励不会收取任何税费，激活费概念不存在于任何正规游戏运营中,①官方活动通过游戏内邮件或公告发放 ②不在任何外部链接缴纳领奖费用 ③领奖异常通过官方客服核实,诈骗罪，处3年以下有期徒刑、拘役或管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处3年以上10年以下有期徒刑，并处罚金,"官方活动,激活税,手续费,仿冒,游戏奖励,练号,定金,装备不见,开黑",2025-11-19,北京,30097.0,26.0,大学生小唐在某手游中参与了限时活动并达成领奖条件，随后收到私信称可额外领取一张礼品卡，点击链接后进入仿冒官网页面，页面要求缴纳28元激活税才能释放奖励。小唐支付后被要求再缴98元清关费，此时意识到被骗。游戏内任何奖励通过游戏内系统自动发放，不需要玩家在外部链接操作，更不存在激活税或清关费等收费项目。收到此类私信应第一时间在游戏内举报账号。
